"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"57983" "Cnidaria" "Anthozoa" "Stauriida" "Uraliniidae" "Vesiculophyllum" 419.2 298.9 29 42
"57998" "Cnidaria" "Anthozoa" "Scleractinia" "Volzeiidae" "Volzeia" 247.2 183 53 61
"58052" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Waagenophyllum" 298.9 252.17 43 52
"58210" "Cnidaria" "Anthozoa" "Stauriida" "Verbeekiellidae" "Wannerophyllum" 315.2 252.17 40 52
"58240" "Cnidaria" "Anthozoa" "Scleractinia" "Turbinoliidae" "Wellsotrochus" 85.8 61.6 79 82
"58249" "Cnidaria" "Anthozoa" "Cystiphyllida" "Tryplasmatidae" "Wenlockia" 430.5 419.2 25 28
"58251" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Wentzelella" 298.9 252.17 43 52
"58287" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Wentzelellites" 272.3 259.9 47 49
"58295" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Wentzelloides" 272.3 259.9 47 49
"58311" "Cnidaria" "Anthozoa" "Stauriida" "Waagenophyllidae" "Wentzellophyllum" 307 259.9 41 49
"58370" "Cnidaria" "Anthozoa" "Stauriida" "Kleopatrinidae" "Wilsonastraea" 298.9 268 43 48
"58387" "Cnidaria" "Anthozoa" "Heliolitida" "Taeniolitidae" "Wormsipora" 460.9 443.4 17 21
"58403" "Cnidaria" "Anthozoa" "Favositida" "Favositidae" "Xenoemmonsia" 419.2 393.3 29 31
"58409" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Xystriphylloides" 409.1 402.5 30 31
"58413" "Cnidaria" "Anthozoa" "Stauriida" "Ptenophyllidae" "Xystriphyllum" 419.2 358.9 29 35
"58467" "Cnidaria" "Anthozoa" "Favositida" "Parastriatoporidae" "Yacutiopora" 419.2 393.3 29 31
"58474" "Cnidaria" "Anthozoa" "Favositida" "Pachyporidae" "Yakunopora" 268.8 254.17 48 51
"58476" "Cnidaria" "Anthozoa" "Stauriida" "Endophyllidae" "Yassia" 443.4 423 21 27
"58483" "Cnidaria" "Anthozoa" "Stauriida" "Yatsengiidae" "Yatsengia" 290.1 259.9 45 49
"58552" "Cnidaria" "Anthozoa" "Stauriida" "Calostylidae" "Yohophyllum" 466 455.8 17 18
"58566" "Cnidaria" "Anthozoa" "Stauriida" "Aulophyllidae" "Yuanophylloides" 315.2 295.5 40 43
"58569" "Cnidaria" "Anthozoa" "Stauriida" "Aulophyllidae" "Yuanophyllum" 358.9 298.9 36 42
"58578" "Cnidaria" "Anthozoa" "Stauriida" "Zaphrentidae" "Zaphrenthis" 470 201.3 16 58
"58669" "Cnidaria" "Anthozoa" "Stauriida" "Hapsiphyllidae" "Zaphrentites" 358.9 259.9 36 49
"58746" "Cnidaria" "Anthozoa" "Stauriida" "Zaphrentoididae" "Zaphrentoides" 407.6 307 31 40
"58765" "Cnidaria" "Anthozoa" "Stauriida" "Ekvasophyllidae" "Zaphriphyllum" 364.7 298.9 35 42
"58769" "Cnidaria" "Anthozoa" "Scleractinia" "Zardinophyllidae" "Zardinophyllum" 247.2 201.3 53 58
"58773" "Cnidaria" "Anthozoa" "Stauriida" "Disphyllidae" "Zelolasma" 419.2 382.7 29 33
"58780" "Cnidaria" "Anthozoa" "Stauriida" "Pycnostylidae" "Zelophyllum" 443.4 393.3 21 31
"58813" "Cnidaria" "Anthozoa" "Cystiphyllida" "Cystiphyllidae" "Zonophyllum" 410.8 382.7 30 33
