"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"106829" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Paralucinella" 33.9 23.03 88 89
"106861" "Mollusca" "Bivalvia" "Mytilida" "Modiolopsidae" "Paramodiola" 460.9 449.5 17 19
"106864" "Mollusca" "Bivalvia" "Pholadida" "Myidae" "Paramya" 15.97 0 91 94
"106875" "Mollusca" "Bivalvia" "Pectinida" "Anomiidae" "Paranomia" 83.6 61.6 80 82
"106932" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Parapholas" 93.9 0 77 94
"106937" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Parastarte" 20.44 0 90 94
"106958" "Mollusca" "Bivalvia" "Hippuritida" "Hippuritidae" "Parastroma" 83.5 66 80 81
"106963" "Mollusca" "Bivalvia" "Pectinida" "Anomiidae" "Parinomya" 41.3 15.97 85 90
"106973" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Parmicorbula" 125 66 74 81
"107055" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Paronella" 152.1 83.6 69 79
"107057" "Mollusca" "Bivalvia" "Pectinida" "Propeamussiidae" "Parvamussium" 242 0.0117 54 94
"107251" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Parvicardium" 66 0 82 94
"107443" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Parvilucina" 99.6 0 76 94
"107777" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Patagonicardium" 33.9 15.97 88 90
"107781" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Patinopecten" 28.1 0.0117 89 94
"107861" "Mollusca" "Bivalvia" "Myalinida" "Lunulacardiidae" "Patrocardia" 433.4 402.5 24 31
"107895" "Mollusca" "Bivalvia" "Trigoniida" "Megatrigoniidae" "Paulckella" 122.46 112.03 74 75
"107897" "Mollusca" "Bivalvia" "Poromyida" "Verticordiidae" "Pecchiolia" 41.3 13.82 85 91
"107906" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Pecten" 345 0 37 94
"108771" "Mollusca" "Bivalvia" "Nuculida" "Nuculidae" "Pectinucula" 129.4 5.333 73 92
"108774" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Pedalion" 93.9 0.0117 77 94
"108786" "Mollusca" "Bivalvia" "Pectinida" "Pseudomonotidae" "Pegmavalvula" 279.3 247.2 46 53
"108814" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Peilinia" 113 99.6 75 76
"108842" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Pelecyora" 56 0 84 94
"108891" "Mollusca" "Bivalvia" "Pandorida" "Clavagellidae" "Penicillus" 11.608 0 92 94
"108894" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Penitella" 23.03 0 90 94
"108919" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Perampliata" 166.1 155.7 66 68
"108923" "Mollusca" "Bivalvia" "Ostreida" "Pergamidiidae" "Pergamidia" 237 201.3 56 58
"108927" "Mollusca" "Bivalvia" "Ostreida" "Posidoniidae" "Peribositra" 254.17 252.17 51 52
"108929" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Periclaraia" 251.3 242 52 54
"108939" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Periglypta" 47.8 0 85 94
"109067" "Mollusca" "Bivalvia" "Thraciida" "Periplomatidae" "Periploma" 125 0 74 94
"109213" "Mollusca" "Bivalvia" "Pandorida" "Laternulidae" "Periplomya" 122.46 56 74 83
"109259" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Permoperna" 290.1 252.17 45 52
"109291" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Permophorus" 358.9 189.6 36 61
"109654" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Perna" 247.2 0.0117 53 94
"109707" "Mollusca" "Bivalvia" "Pectinida" "Entoliidae" "Pernopecten" 364.7 247.2 35 53
"109919" "Mollusca" "Bivalvia" "Pectinida" "Prospondylidae" "Persia" 228 196.5 57 60
"109937" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Petalocardia" 56 37.2 84 87
"109943" "Mollusca" "Bivalvia" "Hippuritida" "Monopleuridae" "Petalodontia" 132.9 93.5 72 77
"109948" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Petkovicia" 93.9 66 77 81
"109952" "Mollusca" "Bivalvia" "Veneroidei" "Petricolina" "Petricola" 113 0 75 94
"110039" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Phacoides" 83.6 0.0117 80 94
"110210" "Mollusca" "Bivalvia" "Solenida" "Solenidae" "Pharella" 113 66 75 81
"110218" "Mollusca" "Bivalvia" "Veneroidei" "Corbiculidae" "Pharodina" 100.5 89.3 76 78
"110231" "Mollusca" "Bivalvia" "Ostreida" "Pteriidae" "Phelopteria" 129.4 66 73 81
"110411" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Phenacocyclas" 393.3 372.2 32 34
"110416" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Phestia" 419.2 252.17 29 52
"110640" "Mollusca" "Bivalvia" "Trigoniida" "Myophorellidae" "Philippiella" 247.2 242 53 54
"110680" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Pholadidea" 72.1 0.0117 81 94
"110702" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Pholadomorpha" 460.9 443.7 17 21
"110731" "Mollusca" "Bivalvia" "Pholadomyida" "Pholadomyidae" "Pholadomya" 208.5 2.588 58 93
"111921" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Pholas" 125.45 0.0117 74 94
"111968" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Phthonia" 427.4 382.7 26 33
"111984" "Mollusca" "Bivalvia" "Megalodontida" "Dicerocardiidae" "Physocardia" 247.2 221.5 53 57
"111988" "Mollusca" "Bivalvia" "Cyrtodontida" "Pichleriidae" "Pichleria" 242 228 54 57
"111994" "Mollusca" "Bivalvia" "Unionida" "Unionidae" "Pilea" 28.1 0.0117 89 94
"112004" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Pillucina" 15.97 0.0117 91 94
"112006" "Mollusca" "Bivalvia" "Ostreida" "Pteriidae" "Pinctada" 237 0 56 94
"112057" "Mollusca" "Bivalvia" "Ostreida" "Pinnidae" "Pinna" 345.3 0.0117 37 94
"112722" "Mollusca" "Bivalvia" "Hippuritida" "Hippuritidae" "Pironaea" 83.6 66 80 81
"112774" "Mollusca" "Bivalvia" "Veneroidei" "Sphaeriidae" "Pisidium" 28.4 0 88 94
"112840" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Pitar" 99.6 0 76 94
"113764" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Placamen" 37.2 0.0117 87 94
"113806" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Placopecten" 28.4 0 88 94
"113838" "Mollusca" "Bivalvia" "Pectinida" "Placunidae" "Placuna" 23.03 0 90 94
"113876" "Mollusca" "Bivalvia" "Pectinida" "Anomiidae" "Placunanomia" 28.1 0.781 89 94
"113911" "Mollusca" "Bivalvia" "Pectinida" "Anomiidae" "Placunopsis" 251.3 61.6 52 82
"114187" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Plagiarca" 83.6 20.44 80 90
"114258" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Plagiocardium" 66 0 82 94
"114316" "Mollusca" "Bivalvia" "Hippuritida" "Plagioptychidae" "Plagioptychus" 99.6 66 76 81
"114407" "Mollusca" "Bivalvia" "Pectinida" "Limidae" "Plagiostoma" 254.17 61.6 51 82
"115370" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Platyceramus" 93.5 66 77 81
"115478" "Mollusca" "Bivalvia" "Pandorida" "Laternulidae" "Platymyoidea" 199.3 99.6 60 76
"115482" "Mollusca" "Bivalvia" "Pholadida" "Myidae" "Platyodon" 23.03 0.0117 90 94
"115489" "Mollusca" "Bivalvia" "Poromyida" "Cuspidariidae" "Plectodon" 33.9 0.0117 88 94
"115503" "Mollusca" "Bivalvia" "Pandorida" "Laternulidae" "Plectomya" 163.5 66 67 81
"115533" "Mollusca" "Bivalvia" "Unionida" "Iridinidae" "Pleiodon" 5.333 0.0117 93 94
"115539" "Mollusca" "Bivalvia" "Veneroidei" "Petricolina" "Pleiorytis" 28.4 2.588 88 93
"115555" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Plesiocyprina" 201.3 182 59 62
"115557" "Mollusca" "Bivalvia" "Hippuritida" "Epidiceratidae" "Plesiodiceras" 161.2 145 67 69
"115567" "Mollusca" "Bivalvia" "Ostreida" "Pinnidae" "Plesiopinna" 99.6 66 76 81
"115571" "Mollusca" "Bivalvia" "Megalodontida" "Plethocardiidae" "Plethocardia" 460.9 449.5 17 19
"115591" "Mollusca" "Bivalvia" "Pholadomyida" "Megadesmidae" "Pleurikodonta" 279.3 252.17 46 52
"115609" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Pleuriocardia" 122.46 66 74 81
"115672" "Mollusca" "Bivalvia" "Unionida" "Unionidae" "Pleurobema" 100.5 66 76 81
"115689" "Mollusca" "Bivalvia" "Arcida" "Parallelodontidae" "Pleurogrammatodon" 83.6 66 80 81
"115697" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Pleuromeris" 66 0.0117 82 94
"115925" "Mollusca" "Bivalvia" "Pholadida" "Pleuromyidae" "Pleuromya" 252.17 66 52 81
"116813" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Pleuronectites" 252.17 215.56 52 57
"116863" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Pleurophopsis" 28.4 23.03 88 89
"116871" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Pleurophorella" 326.4 295.5 38 43
"116882" "Mollusca" "Bivalvia" "Pectinida" "Limidae" "Plicacesta" 72.1 20.44 81 90
"116896" "Mollusca" "Bivalvia" "Unionida" "Unionidae" "Plicatounio" 145 66 70 81
"116908" "Mollusca" "Bivalvia" "Pectinida" "Plicatulidae" "Plicatula" 247.2 0 53 94
"117882" "Mollusca" "Bivalvia" "Pectinida" "Anomiidae" "Pododesmus" 33.9 0.0117 88 94
"118011" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Polidevcia" 358.9 20.44 36 90
"118215" "Mollusca" "Bivalvia" "Veneroidei" "Pollicidae" "Pollex" 100.5 93.5 76 77
"118220" "Mollusca" "Bivalvia" "Hippuritida" "Polyconitidae" "Polyconites" 125.45 93.5 74 77
"118234" "Mollusca" "Bivalvia" "Veneroidei" "Corbiculidae" "Polymesoda" 66 0.0117 82 94
"118292" "Mollusca" "Bivalvia" "Trigoniida" "Steinmanellidae" "Popenoella" 83.5 70.6 80 81
"118313" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Poroleda" 33.9 15.97 88 90
"118318" "Mollusca" "Bivalvia" "Poromyida" "Poromyidae" "Poromya" 99.6 0.781 76 94
"118341" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Porterius" 56 2.588 84 93
"118345" "Mollusca" "Bivalvia" "Nuculanida" "Sareptidae" "Portlandia" 129.4 0 73 94
"118479" "Mollusca" "Bivalvia" "Ostreida" "Posidoniidae" "Posidonia" 410.8 145 30 69
"118680" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Posidoniella" 358.9 295.5 36 43
"118740" "Mollusca" "Bivalvia" "Ostreida" "Posidoniidae" "Posidonotis" 199.3 174.1 60 62
"118793" "Mollusca" "Bivalvia" "Arcida" "Glycymerididae" "Postligata" 83.6 66 80 81
"118869" "Mollusca" "Bivalvia" "Unionida" "Unionidae" "Potomida" 5.333 0.781 93 94
"118872" "Mollusca" "Bivalvia" "Hippuritida" "Hippuritidae" "Praebarrettia" 86.3 66 79 81
"118906" "Mollusca" "Bivalvia" "Hippuritida" "Polyconitidae" "Praecaprotina" 125 112.03 74 75
"118916" "Mollusca" "Bivalvia" "Cyrtodontida" "Praecardiidae" "Praecardium" 428.2 382.7 25 33
"118943" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Praechlamys" 254.17 168.3 51 64
"119048" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Praeconia" 212 145 57 69
"119085" "Mollusca" "Bivalvia" "Solemyida" "Ctenodontidae" "Praectenodonta" 433.4 391.9 24 32
"119093" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Praeexogyra" 171.6 33.9 63 87
"119194" "Mollusca" "Bivalvia" "Myalinida" "Kolymiidae" "Praekolymia" 279.3 268.8 46 47
"119203" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Praelapeirousia" 89.8 66 78 81
"119211" "Mollusca" "Bivalvia" "Cyrtodontida" "Antipleuridae" "Praelucina" 423 410.8 28 29
"119214" "Mollusca" "Bivalvia" "Nuculida" "Praenuculidae" "Praenucula" 478.6 421.3 14 28
"119284" "Mollusca" "Bivalvia" "Ostreida" "Vlastidae" "Praeostrea" 427.4 410.8 26 29
"119295" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Praeradiolites" 125 66 74 81
"119499" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Pressastarte" 189.6 140.2 61 70
"119527" "Mollusca" "Bivalvia" "Pectinida" "Aviculopectinidae" "Prisodontopsis" 125.45 99.6 74 76
"119534" "Mollusca" "Bivalvia" "Poromyida" "Parilimyidae" "Procardia" 161.2 66 67 81
"119542" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Procarinaria" 430.5 425.6 25 26
"119546" "Mollusca" "Bivalvia" "Trigoniida" "Costatoriidae" "Procostatoria" 279.3 252.17 46 52
"119558" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Procyprina" 166.1 145 66 69
"119571" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Profulvia" 47.8 5.333 85 92
"119590" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Prohinnites" 140.2 100.5 70 75
"119598" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Prolobella" 460.9 449.5 17 19
"119610" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Promyalina" 279.3 247.2 46 53
"119858" "Mollusca" "Bivalvia" "Myalinida" "Mysidiellidae" "Promysidiella" 252.17 215.56 52 57
"119897" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Promytilus" 339.4 247.2 37 53
"119990" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Pronoella" 183 136.4 61 71
"120103" "Mollusca" "Bivalvia" "Pectinida" "Propeamussiidae" "Propeamussium" 208.5 3.6 58 93
"120251" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Propeleda" 33.9 2.588 88 93
"120260" "Mollusca" "Bivalvia" "Cardiida" "Leptonidae" "Properycina" 15.97 5.333 91 92
"120264" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Prorokia" 171.6 139.8 63 70
"120292" "Mollusca" "Bivalvia" "Trigoniida" "Prosogyrotrigoniidae" "Prosogyrotrigonia" 201.3 189.6 59 61
"120378" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Protocardia" 237 0.0117 56 94
"121268" "Mollusca" "Bivalvia" "Veneroidei" "Neomiodontidae" "Protocyprina" 145 113 70 74
"121273" "Mollusca" "Bivalvia" "Cardiida" "Donacidae" "Protodonax" 125 66 74 81
"121293" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Protonoetia" 56 33.9 84 87
"121304" "Mollusca" "Bivalvia" "Myalinida" "Mysidiellidae" "Protopis" 242 215.56 54 57
"121306" "Mollusca" "Bivalvia" "Pectinida" "Dimyidae" "Protostrea" 247.2 237 53 55
"121339" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Proveniella" 139.8 83.5 70 80
"121357" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Psammacoma" 41.3 0 85 94
"121547" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Psammotreta" 56 0 84 94
"121631" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Pseudamiantis" 11.608 2.588 92 93
"121634" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Pseudamussium" 41.3 0.781 85 94
"121698" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Pseudaphrodina" 125 61.7 74 82
"121704" "Mollusca" "Bivalvia" "Veneroidei" "Neomiodontidae" "Pseudasaphis" 113 93.5 75 77
"121715" "Mollusca" "Bivalvia" "Ostreida" "Pteriidae" "Pseudaucella" 190.8 174.1 61 62
"121721" "Mollusca" "Bivalvia" "Pectinida" "Pterinopectinidae" "Pseudaviculopecten" 409.1 326.4 30 38
"121782" "Mollusca" "Bivalvia" "Megalodontida" "Dicerocardiidae" "Pseudisocardia" 175.6 157.3 62 67
"121788" "Mollusca" "Bivalvia" "Ostreida" "Pterineidae" "Pseudobakewellia" 279.3 254.17 46 51
"121870" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Pseudocardia" 125 66 74 81
"121883" "Mollusca" "Bivalvia" "Veneroidei" "Chamidae" "Pseudochama" 23.03 0 90 94
"121962" "Mollusca" "Bivalvia" "Carditida" "Myophoricardiidae" "Pseudocorbula" 252.17 201.3 52 58
"122031" "Mollusca" "Bivalvia" "Arcida" "Cucullaeidae" "Pseudocucullaea" 93.5 66 77 81
"122047" "Mollusca" "Bivalvia" "Actinodontida" "Cycloconchidae" "Pseudocyrtodonta" 466 443.4 17 21
"122058" "Mollusca" "Bivalvia" "Arcida" "Parallelodontidae" "Pseudogrammatodon" 72.1 0 81 94
"122065" "Mollusca" "Bivalvia" "Trigoniida" "Pseudohyriidae" "Pseudohyria" 130 66 73 81
"122067" "Mollusca" "Bivalvia" "Pectinida" "Limidae" "Pseudolimea" 251.3 59.2 52 83
"122637" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Pseudomiltha" 183 0 61 94
"122682" "Mollusca" "Bivalvia" "Pectinida" "Pseudomonotidae" "Pseudomonotis" 318.1 132.9 39 72
"122980" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Pseudomyalina" 295.5 268.8 44 47
"122992" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Pseudomyoconcha" 247.2 208.5 53 58
"123015" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Pseudomytiloides" 201.3 171.6 59 63
"123063" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Pseudopecten" 208.5 150.8 58 69
"123139" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Pseudopermophorus" 279.3 247.2 46 53
"123152" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Pseudoperna" 93.9 66 77 81
"123226" "Mollusca" "Bivalvia" "Pectinida" "Plicatulidae" "Pseudoplacunopsis" 247.2 199.3 53 59
"123348" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Pseudopolyconites" 89.8 66 78 81
"123384" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Pseudoportlandia" 37.2 2.588 87 93
"123391" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Pseudoptera" 125 66 74 81
"123449" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Pseudosabinia" 85.8 66 79 81
"123456" "Mollusca" "Bivalvia" "Hippuritida" "Requieniidae" "Pseudotoucasia" 122.46 93.5 74 77
"123466" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Pseudotrapezium" 201.3 155.7 59 68
"123517" "Mollusca" "Bivalvia" "Hippuritida" "Hippuritidae" "Pseudovaccinites" 93.5 83.5 77 80
"123525" "Mollusca" "Bivalvia" "Poromyida" "Poromyidae" "Psilomya" 113 66 75 81
"123563" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Psilotrigonia" 196.5 145 60 69
"123565" "Mollusca" "Bivalvia" "Ostreida" "Pteriidae" "Pteria" 419.2 0 29 94
"124163" "Mollusca" "Bivalvia" "Ostreida" "Pterineidae" "Pterinea" 460.9 382.7 17 33
"124507" "Mollusca" "Bivalvia" "Pectinida" "Pterinopectinidae" "Pterinopecten" 423 298.9 28 42
"124620" "Mollusca" "Bivalvia" "Pectinida" "Pterinopectinidae" "Pterinopectinella" 382.7 265.1 34 48
"124640" "Mollusca" "Bivalvia" "Cardiida" "Pterocardiidae" "Pterocardia" 183 145 61 69
"124716" "Mollusca" "Bivalvia" "Myalinida" "Lunulacardiidae" "Pterochaenia" 423 372.2 28 34
"124865" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Pteromeris" 23.03 0.0117 90 94
"124906" "Mollusca" "Bivalvia" "Pholadida" "Ceratomyidae" "Pteromya" 208.5 196.5 58 60
"124918" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Pteromyrtea" 72.1 5.333 81 92
"125012" "Mollusca" "Bivalvia" "Ostreida" "Pterineidae" "Pteronitella" 443.4 391.9 21 32
"125053" "Mollusca" "Bivalvia" "Ostreida" "Pinnidae" "Pteronites" 372.2 272.3 35 46
"125066" "Mollusca" "Bivalvia" "Ostreida" "Pteriidae" "Pteroperna" 212 145 57 69
"125157" "Mollusca" "Bivalvia" "Veneroidei" "Anatinellidae" "Pteropsella" 48.6 37.2 84 87
"125192" "Mollusca" "Bivalvia" "Trigoniida" "Megatrigoniidae" "Pterotrigonia" 152.1 66 69 81
"125652" "Mollusca" "Bivalvia" "Cyrtodontida" "Cyrtodontidae" "Ptychodesma" 407.6 383.7 31 33
"125655" "Mollusca" "Bivalvia" "Carditida" "Ptychomyinae" "Ptychomya" 157.3 100.5 68 75
"125701" "Mollusca" "Bivalvia" "Ostreida" "Pterineidae" "Ptychopteria" 433.4 295.5 24 43
"125790" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Pulsidis" 145 89.3 70 78
"125830" "Mollusca" "Bivalvia" "Ostreida" "Pulvinitinae" "Pulvinites" 190.8 55.8 61 84
"125845" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Purpurocardia" 83.6 0.126 80 94
"125856" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Pycnodonte" 139.8 0.781 70 94
"126680" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Pygocardia" 28.1 0.0117 89 94
"126701" "Mollusca" "Bivalvia" "Cyrtodontida" "Cardiolidae" "Pygolfia" 425.6 391.9 27 32
"126708" "Mollusca" "Bivalvia" "Pholadomyida" "Megadesmidae" "Pyramus" 346.7 252.17 37 52
"126764" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Quadrans" 5.333 0.0117 93 94
"126766" "Mollusca" "Bivalvia" "Trigoniida" "Laevitrigoniidae" "Quadratojaworskiella" 201.3 170.3 59 63
"126785" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Quadratotrigonia" 139.8 99.6 70 76
"126798" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Quadrilatera" 55.8 34.3 84 87
"126801" "Mollusca" "Bivalvia" "Unionida" "Unionidae" "Quadrula" 72.1 0.0117 81 94
"126804" "Mollusca" "Bivalvia" "Megalodontida" "Megalodontidae" "Quemocuomegalodon" 237 201.3 56 58
"126808" "Mollusca" "Bivalvia" "Cardiida" "Quenstedtiidae" "Quenstedtia" 190.8 99.6 61 76
"126850" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Radiolitella" 86.3 66 79 81
"126878" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Radiolites" 125 66 74 81
"127187" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Radiolucina" 13.82 0 91 94
"127208" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Radiopecten" 83.6 66 80 81
"127227" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Radulonectites" 237 174.1 56 62
"127263" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Radulopecten" 171.6 145 63 69
"127462" "Mollusca" "Bivalvia" "Veneroidei" "Anatinellidae" "Raeta" 72.1 0 81 94
"127547" "Mollusca" "Bivalvia" "Pholadida" "Raetomyidae" "Raetomya" 66 33.9 82 87
"127566" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Rajka" 93.5 66 77 81
"127595" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Rangia" 15.97 0 91 94
"127648" "Mollusca" "Bivalvia" "Ostreida" "Arctostreidae" "Rastellum" 155.7 66 68 81
"127731" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Rebeccapecten" 33.9 13.82 88 91
"127748" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Recurvella" 41.3 38 85 86
"127754" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Redonia" 478.6 449.5 14 19
"127817" "Mollusca" "Bivalvia" "Carditida" "Crassatellidae" "Remondia" 112.03 93.5 75 77
"127819" "Mollusca" "Bivalvia" "Hippuritida" "Requieniidae" "Requienia" 157.3 66 68 81
"127848" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Resatrix" 125 99.6 74 76
"127874" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Retroceramus" 182.7 145 62 69
"127931" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Retrotapes" 28.4 0 88 94
"127950" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Rhabdopitaria" 47.8 38 85 86
"127966" "Mollusca" "Bivalvia" "Unionida" "Unionidae" "Rhabdotophorus" 85.8 56 79 83
"127968" "Mollusca" "Bivalvia" "Ostreida" "Pteriidae" "Rhaetavicula" 237 201.3 56 58
"128069" "Mollusca" "Bivalvia" "Megalodontida" "Megalodontidae" "Rhaetomegalodon" 228 201.3 57 58
"128084" "Mollusca" "Bivalvia" "Ostreida" "Rhombopteriidae" "Rhombopteria" 443.4 409.1 21 30
"128095" "Mollusca" "Bivalvia" "Ostreida" "Pteriidae" "Rhynchopterus" 247.2 242 53 54
"128098" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Rhynchostreon" 140.2 83.6 70 79
"128223" "Mollusca" "Bivalvia" "Pholadomyida" "Pholadomyidae" "Rhytimya" 460.9 419.2 17 28
"128264" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Rimmyjimina" 290.1 254.17 45 51
"128267" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Ringicardium" 41.3 2.588 85 93
"128283" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Rollierella" 183 145 61 69
"128308" "Mollusca" "Bivalvia" "Nuculanida" "Yoldiidae" "Rollieria" 201.3 161.2 59 67
"128359" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Rosellia" 83.6 66 80 81
"128361" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Rostroperna" 166.1 145 66 69
"128382" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Roudairia" 93.9 66 77 81
"128387" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Rudicardium" 20.44 0.0117 90 94
"128397" "Mollusca" "Bivalvia" "Veneroidei" "Petricolina" "Rupellaria" 13.82 2.588 91 93
"128399" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Rutitrigonia" 155.7 93.5 68 77
"128478" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Saccella" 303.4 0 42 94
