"","gen_dur","subf_dur","fam_dur","supfam_dur","ord_dur","cla_dur"
"2860",18.6,NA,NA,NA,NA,NA
"2861",28.1,NA,NA,NA,NA,NA
"2862",19.5,NA,NA,NA,NA,NA
"2863",37.1883,NA,NA,NA,NA,NA
"2864",55.8,NA,NA,NA,NA,NA
"2865",80.912,NA,NA,NA,NA,NA
"2866",53,NA,NA,NA,NA,NA
"2867",45.84,NA,NA,NA,NA,NA
"2868",21.1,NA,NA,NA,NA,NA
"2869",16.4,NA,NA,NA,NA,NA
"2870",20.44,NA,NA,NA,NA,NA
"2871",4.1,NA,NA,NA,NA,NA
"2872",6.62,NA,NA,NA,NA,NA
"2873",17.8,NA,NA,NA,NA,NA
"2874",10.9,NA,NA,NA,NA,NA
"2875",8.79999999999998,NA,NA,NA,NA,NA
"2876",28,NA,NA,NA,NA,NA
"2877",12.9,NA,NA,NA,NA,NA
"2878",1,NA,NA,NA,NA,NA
"2879",3.5,NA,NA,NA,NA,NA
"2880",4.1,NA,NA,NA,NA,NA
"2881",4.5,NA,NA,NA,NA,NA
"2882",10.87,NA,NA,NA,NA,NA
"2883",33,NA,NA,NA,NA,NA
"2884",13,NA,NA,NA,NA,NA
"2885",21.9,NA,NA,NA,NA,NA
"2886",20.8,NA,NA,NA,NA,NA
"2887",42,NA,NA,NA,NA,NA
"2888",33.4,NA,NA,NA,NA,NA
"2889",4.1,NA,NA,NA,NA,NA
"2890",37.188,NA,NA,NA,NA,NA
"2891",4.1,NA,NA,NA,NA,NA
"2892",28.1,NA,NA,NA,NA,NA
"2893",18.5,NA,NA,NA,NA,NA
"2894",16,NA,NA,NA,NA,NA
"2895",47.7883,NA,NA,NA,NA,NA
"2896",37.874,NA,NA,NA,NA,NA
"2897",8.30000000000001,NA,NA,NA,NA,NA
"2898",43.267,NA,NA,NA,NA,NA
"2899",4.5,NA,NA,NA,NA,NA
"2900",7.65000000000003,NA,NA,NA,NA,NA
"2901",47.592,NA,NA,NA,NA,NA
"2902",33.5,NA,NA,NA,NA,NA
"2903",31.9,NA,NA,NA,NA,NA
"2904",54.4,NA,NA,NA,NA,NA
"2905",17.9,NA,NA,NA,NA,NA
"2906",4.1,NA,NA,NA,NA,NA
"2907",298.8883,NA,NA,NA,NA,NA
"2908",5.19999999999999,NA,NA,NA,NA,NA
"2909",3.474,NA,NA,NA,NA,NA
"2910",24.18,NA,NA,NA,NA,NA
"2911",7.246,NA,NA,NA,NA,NA
"2912",14.17,NA,NA,NA,NA,NA
"2913",22.1,NA,NA,NA,NA,NA
"2914",83.83,NA,NA,NA,NA,NA
"2915",22.03,NA,NA,NA,NA,NA
"2916",4.1,NA,NA,NA,NA,NA
"2917",5.37,NA,NA,NA,NA,NA
"2918",25.592,NA,NA,NA,NA,NA
"2919",32,NA,NA,NA,NA,NA
"2920",32.667,NA,NA,NA,NA,NA
"2921",38.692,NA,NA,NA,NA,NA
"2922",65.7,NA,NA,NA,NA,NA
"2923",10.43,NA,NA,NA,NA,NA
"2924",139.7,NA,NA,NA,NA,NA
"2925",319.9,NA,NA,NA,NA,NA
"2926",15.95,NA,NA,NA,NA,NA
"2927",14.3,NA,NA,NA,NA,NA
"2928",28.1,NA,NA,NA,NA,NA
"2929",29.1,NA,NA,NA,NA,NA
"2930",9.8,NA,NA,NA,NA,NA
"2931",4.1,NA,NA,NA,NA,NA
"2932",17.7,NA,NA,NA,NA,NA
"2933",13,NA,NA,NA,NA,NA
"2934",8.79999999999998,NA,NA,NA,NA,NA
"2935",21.1,NA,NA,NA,NA,NA
"2936",15.2,NA,NA,NA,NA,NA
"2937",4.1,NA,NA,NA,NA,NA
"2938",26.8,NA,NA,NA,NA,NA
"2939",17.9,NA,NA,NA,NA,NA
"2940",38,NA,NA,NA,NA,NA
"2941",15.2,NA,NA,NA,NA,NA
"2942",4.1,NA,NA,NA,NA,NA
"2943",167.03,NA,NA,NA,NA,NA
"2944",8.79999999999998,NA,NA,NA,NA,NA
"2945",8.79999999999998,NA,NA,NA,NA,NA
"2946",4.1,NA,NA,NA,NA,NA
"2947",7.72999999999999,NA,NA,NA,NA,NA
"2948",11.6,NA,NA,NA,NA,NA
"2949",24.2,NA,NA,NA,NA,NA
"2950",8.79999999999998,NA,NA,NA,NA,NA
"2951",4.1,NA,NA,NA,NA,NA
"2952",22.7,NA,NA,NA,NA,NA
"2953",27.9,NA,NA,NA,NA,NA
"2954",58,NA,NA,NA,NA,NA
"2955",113.2,NA,NA,NA,NA,NA
"2956",44.392,NA,NA,NA,NA,NA
"2957",17.97,NA,NA,NA,NA,NA
"2958",41.7,NA,NA,NA,NA,NA
"2959",14.97,NA,NA,NA,NA,NA
"2960",32.6,NA,NA,NA,NA,NA
"2961",53.867,NA,NA,NA,NA,NA
"2962",34.7,NA,NA,NA,NA,NA
"2963",6.09999999999999,NA,NA,NA,NA,NA
"2964",4.1,NA,NA,NA,NA,NA
"2965",24.18,NA,NA,NA,NA,NA
"2966",4.1,NA,NA,NA,NA,NA
"2967",10.43,NA,NA,NA,NA,NA
"2968",38,NA,NA,NA,NA,NA
"2969",39.1,NA,NA,NA,NA,NA
"2970",6.62,NA,NA,NA,NA,NA
"2971",33.5,NA,NA,NA,NA,NA
"2972",43.64,NA,NA,NA,NA,NA
"2973",8.79999999999998,NA,NA,NA,NA,NA
"2974",4.1,NA,NA,NA,NA,NA
"2975",9,NA,NA,NA,NA,NA
"2976",50.667,NA,NA,NA,NA,NA
"2977",19.6,NA,NA,NA,NA,NA
"2978",11.4,NA,NA,NA,NA,NA
"2979",4.1,NA,NA,NA,NA,NA
"2980",24.18,NA,NA,NA,NA,NA
"2981",33,NA,NA,NA,NA,NA
"2982",19.3,NA,NA,NA,NA,NA
"2983",6.62,NA,NA,NA,NA,NA
"2984",26.17,NA,NA,NA,NA,NA
"2985",4.5,NA,NA,NA,NA,NA
"2986",9,NA,NA,NA,NA,NA
"2987",55.7883,NA,NA,NA,NA,NA
"2988",12.9,NA,NA,NA,NA,NA
"2989",9.21,NA,NA,NA,NA,NA
"2990",25.9,NA,NA,NA,NA,NA
"2991",8.79999999999998,NA,NA,NA,NA,NA
"2992",14,NA,NA,NA,NA,NA
"2993",21.9,NA,NA,NA,NA,NA
"2994",36.5,NA,NA,NA,NA,NA
"2995",4.1,NA,NA,NA,NA,NA
"2996",6.62,NA,NA,NA,NA,NA
"2997",85.95,NA,NA,NA,NA,NA
"2998",16.1,NA,NA,NA,NA,NA
"2999",31.5,NA,NA,NA,NA,NA
"3000",137.7,NA,NA,NA,NA,NA
"3001",19.2,NA,NA,NA,NA,NA
"3002",1,NA,NA,NA,NA,NA
"3003",38.7,NA,NA,NA,NA,NA
"3004",38,NA,NA,NA,NA,NA
"3005",25.3,NA,NA,NA,NA,NA
"3006",4.1,NA,NA,NA,NA,NA
"3007",44,NA,NA,NA,NA,NA
"3008",4.1,NA,NA,NA,NA,NA
"3009",1,NA,NA,NA,NA,NA
"3010",9,NA,NA,NA,NA,NA
"3011",11.8,NA,NA,NA,NA,NA
"3012",6.4,NA,NA,NA,NA,NA
"3013",4.1,NA,NA,NA,NA,NA
"3014",4.1,NA,NA,NA,NA,NA
"3015",4.09999999999999,NA,NA,NA,NA,NA
"3016",22.1,NA,NA,NA,NA,NA
"3017",9.9,NA,NA,NA,NA,NA
"3018",4.1,NA,NA,NA,NA,NA
"3019",15.83,NA,NA,NA,NA,NA
"3020",4.1,NA,NA,NA,NA,NA
"3021",4.1,NA,NA,NA,NA,NA
"3022",21.9,NA,NA,NA,NA,NA
"3023",6.62,NA,NA,NA,NA,NA
"3024",15.5,NA,NA,NA,NA,NA
"3025",4.1,NA,NA,NA,NA,NA
"3026",4.1,NA,NA,NA,NA,NA
"3027",37.7,NA,NA,NA,NA,NA
"3028",40.65,NA,NA,NA,NA,NA
"3029",9.21,NA,NA,NA,NA,NA
"3030",45.67,NA,NA,NA,NA,NA
"3031",7.40000000000003,NA,NA,NA,NA,NA
"3032",4.1,NA,NA,NA,NA,NA
"3033",10.5,NA,NA,NA,NA,NA
"3034",2.3,NA,NA,NA,NA,NA
"3035",96.1,NA,NA,NA,NA,NA
"3036",36.5,NA,NA,NA,NA,NA
"3037",29.1,NA,NA,NA,NA,NA
"3038",19.4,NA,NA,NA,NA,NA
"3039",14.97,NA,NA,NA,NA,NA
"3040",59.4,NA,NA,NA,NA,NA
"3041",33.5,NA,NA,NA,NA,NA
"3042",11.6,NA,NA,NA,NA,NA
"3043",1.092,NA,NA,NA,NA,NA
"3044",44,NA,NA,NA,NA,NA
"3045",32.667,NA,NA,NA,NA,NA
"3046",17.9,NA,NA,NA,NA,NA
"3047",4.1,NA,NA,NA,NA,NA
"3048",4.1,NA,NA,NA,NA,NA
"3049",45.3,NA,NA,NA,NA,NA
"3050",13.9,NA,NA,NA,NA,NA
"3051",37.9883,NA,NA,NA,NA,NA
"3052",43.64,NA,NA,NA,NA,NA
"3053",8.79999999999998,NA,NA,NA,NA,NA
"3054",4.1,NA,NA,NA,NA,NA
"3055",59.4,NA,NA,NA,NA,NA
"3056",25.7,NA,NA,NA,NA,NA
"3057",53.1,NA,NA,NA,NA,NA
"3058",34.4,NA,NA,NA,NA,NA
"3059",26.17,NA,NA,NA,NA,NA
"3060",14.7,NA,NA,NA,NA,NA
"3061",25.7,NA,NA,NA,NA,NA
"3062",14.3,NA,NA,NA,NA,NA
"3063",4.1,NA,NA,NA,NA,NA
"3064",8.79999999999998,NA,NA,NA,NA,NA
"3065",4.1,NA,NA,NA,NA,NA
"3066",4.1,NA,NA,NA,NA,NA
"3067",1,NA,NA,NA,NA,NA
"3068",4.80000000000001,NA,NA,NA,NA,NA
"3069",59.4,NA,NA,NA,NA,NA
"3070",27.13,NA,NA,NA,NA,NA
"3071",53.1,NA,NA,NA,NA,NA
"3072",4.1,NA,NA,NA,NA,NA
"3073",53.1,NA,NA,NA,NA,NA
"3074",68.3,NA,NA,NA,NA,NA
"3075",17.8,NA,NA,NA,NA,NA
"3076",10.43,NA,NA,NA,NA,NA
"3077",34.7,NA,NA,NA,NA,NA
"3078",7.19999999999999,NA,NA,NA,NA,NA
"3079",56.3,NA,NA,NA,NA,NA
"3080",10.43,NA,NA,NA,NA,NA
"3081",16.5,NA,NA,NA,NA,NA
"3082",4.1,NA,NA,NA,NA,NA
"3083",13.3,NA,NA,NA,NA,NA
"3084",4.1,NA,NA,NA,NA,NA
"3085",4.1,NA,NA,NA,NA,NA
"3086",43.64,NA,NA,NA,NA,NA
"3087",21.3,NA,NA,NA,NA,NA
"3088",12.55,NA,NA,NA,NA,NA
"3089",19.3,NA,NA,NA,NA,NA
"3090",13.6,NA,NA,NA,NA,NA
"3091",19.4,NA,NA,NA,NA,NA
"3092",8.2,NA,NA,NA,NA,NA
"3093",2,NA,NA,NA,NA,NA
"3094",54.07,NA,NA,NA,NA,NA
"3095",8.79999999999998,NA,NA,NA,NA,NA
"3096",56.3,NA,NA,NA,NA,NA
"3097",89.9,NA,NA,NA,NA,NA
"3098",53.1,NA,NA,NA,NA,NA
"3099",8.79999999999998,NA,NA,NA,NA,NA
"3100",20.2,NA,NA,NA,NA,NA
"3101",4.1,NA,NA,NA,NA,NA
"3102",9.21,NA,NA,NA,NA,NA
"3103",4.1,NA,NA,NA,NA,NA
"3104",4.1,NA,NA,NA,NA,NA
"3105",9,NA,NA,NA,NA,NA
"3106",4.1,NA,NA,NA,NA,NA
"3107",53.1,NA,NA,NA,NA,NA
"3108",19.4,NA,NA,NA,NA,NA
"3109",24.18,NA,NA,NA,NA,NA
"3110",37.9883,NA,NA,NA,NA,NA
"3111",14.3,NA,NA,NA,NA,NA
"3112",22.54,NA,NA,NA,NA,NA
"3113",7.72999999999999,NA,NA,NA,NA,NA
"3114",4.1,NA,NA,NA,NA,NA
"3115",18.6,NA,NA,NA,NA,NA
"3116",122.6,NA,NA,NA,NA,NA
"3117",4.1,NA,NA,NA,NA,NA
"3118",35.9,NA,NA,NA,NA,NA
"3119",29.1,NA,NA,NA,NA,NA
"3120",43.33,NA,NA,NA,NA,NA
"3121",19,NA,NA,NA,NA,NA
"3122",130.9,NA,NA,NA,NA,NA
"3123",27,NA,NA,NA,NA,NA
"3124",8.79999999999998,NA,NA,NA,NA,NA
"3125",20.4,NA,NA,NA,NA,NA
"3126",15.83,NA,NA,NA,NA,NA
"3127",37.1,NA,NA,NA,NA,NA
"3128",18.9,NA,NA,NA,NA,NA
"3129",17.3,NA,NA,NA,NA,NA
"3130",7.54000000000001,NA,NA,NA,NA,NA
"3131",51,NA,NA,NA,NA,NA
"3132",4.1,NA,NA,NA,NA,NA
"3133",17.2,NA,NA,NA,NA,NA
"3134",25.4,NA,NA,NA,NA,NA
"3135",18.3,NA,NA,NA,NA,NA
"3136",19.4,NA,NA,NA,NA,NA
"3137",27.9,NA,NA,NA,NA,NA
"3138",4.1,NA,NA,NA,NA,NA
"3139",4.1,NA,NA,NA,NA,NA
"3140",59.4,NA,NA,NA,NA,NA
"3141",4.1,NA,NA,NA,NA,NA
"3142",18.6,NA,NA,NA,NA,NA
"3143",47.8,NA,NA,NA,NA,NA
"3144",10.43,NA,NA,NA,NA,NA
"3145",14.3,NA,NA,NA,NA,NA
"3146",4.1,NA,NA,NA,NA,NA
"3147",65.7,NA,NA,NA,NA,NA
"3148",19.4,NA,NA,NA,NA,NA
"3149",9.9,NA,NA,NA,NA,NA
"3150",51.53,NA,NA,NA,NA,NA
"3151",19.5,NA,NA,NA,NA,NA
"3152",95.1,NA,NA,NA,NA,NA
"3153",4.89999999999998,NA,NA,NA,NA,NA
"3154",43.64,NA,NA,NA,NA,NA
"3155",170.83,NA,NA,NA,NA,NA
"3156",13.9,NA,NA,NA,NA,NA
"3157",10.5,NA,NA,NA,NA,NA
"3158",22.1,NA,NA,NA,NA,NA
"3159",45.2,NA,NA,NA,NA,NA
"3160",4.1,NA,NA,NA,NA,NA
"3161",25.13,NA,NA,NA,NA,NA
"3162",16.5,NA,NA,NA,NA,NA
"3163",14.7,NA,NA,NA,NA,NA
"3164",4.1,NA,NA,NA,NA,NA
"3165",10.5,NA,NA,NA,NA,NA
"3166",25.5,NA,NA,NA,NA,NA
"3167",17.2,NA,NA,NA,NA,NA
"3168",33,NA,NA,NA,NA,NA
"3169",35.9,NA,NA,NA,NA,NA
"3170",79.6,NA,NA,NA,NA,NA
"3171",8.2,NA,NA,NA,NA,NA
"3172",4.1,NA,NA,NA,NA,NA
"3173",2,NA,NA,NA,NA,NA
"3174",4.1,NA,NA,NA,NA,NA
"3175",22.03,NA,NA,NA,NA,NA
"3176",14.8,NA,NA,NA,NA,NA
"3177",33.8883,NA,NA,NA,NA,NA
"3178",39.83,NA,NA,NA,NA,NA
"3179",4.1,NA,NA,NA,NA,NA
"3180",47.674,NA,NA,NA,NA,NA
"3181",4.1,NA,NA,NA,NA,NA
"3182",32,NA,NA,NA,NA,NA
"3183",9.9,NA,NA,NA,NA,NA
"3184",37.9883,NA,NA,NA,NA,NA
"3185",29.64,NA,NA,NA,NA,NA
"3186",22.1,NA,NA,NA,NA,NA
"3187",65.219,NA,NA,NA,NA,NA
"3188",35.2,NA,NA,NA,NA,NA
"3189",50.1,NA,NA,NA,NA,NA
"3190",4.1,NA,NA,NA,NA,NA
"3191",37.9883,NA,NA,NA,NA,NA
"3192",32,NA,NA,NA,NA,NA
"3193",102.42,NA,NA,NA,NA,NA
"3194",70.17,NA,NA,NA,NA,NA
"3195",109.03,NA,NA,NA,NA,NA
"3196",29.1,NA,NA,NA,NA,NA
"3197",22.292,NA,NA,NA,NA,NA
"3198",27.9,NA,NA,NA,NA,NA
"3199",57.7,NA,NA,NA,NA,NA
"3200",11.4,NA,NA,NA,NA,NA
"3201",27.9,NA,NA,NA,NA,NA
"3202",33.119,NA,NA,NA,NA,NA
"3203",99,NA,NA,NA,NA,NA
"3204",4.1,NA,NA,NA,NA,NA
"3205",131.66,NA,NA,NA,NA,NA
"3206",37.874,NA,NA,NA,NA,NA
"3207",21.1,NA,NA,NA,NA,NA
"3208",49.6,NA,NA,NA,NA,NA
"3209",15.9583,NA,NA,NA,NA,NA
"3210",22.1,NA,NA,NA,NA,NA
"3211",30.3,NA,NA,NA,NA,NA
"3212",31.5,NA,NA,NA,NA,NA
"3213",37.1883,NA,NA,NA,NA,NA
"3214",8.5,NA,NA,NA,NA,NA
"3215",61.8,NA,NA,NA,NA,NA
"3216",8,NA,NA,NA,NA,NA
"3217",28.1,NA,NA,NA,NA,NA
"3218",12.9,NA,NA,NA,NA,NA
"3219",33.5,NA,NA,NA,NA,NA
"3220",4.1,NA,NA,NA,NA,NA
"3221",20.44,NA,NA,NA,NA,NA
"3222",17.3,NA,NA,NA,NA,NA
"3223",66.2,NA,NA,NA,NA,NA
"3224",4.1,NA,NA,NA,NA,NA
"3225",39.1,NA,NA,NA,NA,NA
"3226",35.9,NA,NA,NA,NA,NA
"3227",11.4,NA,NA,NA,NA,NA
"3228",22.3,NA,NA,NA,NA,NA
"3229",141.7,NA,NA,NA,NA,NA
"3230",22.9,NA,NA,NA,NA,NA
"3231",29.1,NA,NA,NA,NA,NA
"3232",16.5,NA,NA,NA,NA,NA
"3233",44.7,NA,NA,NA,NA,NA
"3234",53.9,NA,NA,NA,NA,NA
"3235",42,NA,NA,NA,NA,NA
"3236",15.3,NA,NA,NA,NA,NA
"3237",19.4,NA,NA,NA,NA,NA
"3238",27.9,NA,NA,NA,NA,NA
"3239",35.412,NA,NA,NA,NA,NA
"3240",19.4,NA,NA,NA,NA,NA
"3241",5.09999999999997,NA,NA,NA,NA,NA
"3242",4.1,NA,NA,NA,NA,NA
"3243",213.83,NA,NA,NA,NA,NA
"3244",21.1,NA,NA,NA,NA,NA
"3245",9,NA,NA,NA,NA,NA
"3246",76.57,NA,NA,NA,NA,NA
"3247",10.5,NA,NA,NA,NA,NA
"3248",19.3,NA,NA,NA,NA,NA
"3249",14.97,NA,NA,NA,NA,NA
"3250",8.79999999999998,NA,NA,NA,NA,NA
"3251",35.412,NA,NA,NA,NA,NA
"3252",27.27,NA,NA,NA,NA,NA
"3253",19.9,NA,NA,NA,NA,NA
"3254",23.9,NA,NA,NA,NA,NA
"3255",21.9,NA,NA,NA,NA,NA
"3256",4.1,NA,NA,NA,NA,NA
"3257",24.2,NA,NA,NA,NA,NA
"3258",26.392,NA,NA,NA,NA,NA
"3259",41.1,NA,NA,NA,NA,NA
"3260",141.5,NA,NA,NA,NA,NA
"3261",4.1,NA,NA,NA,NA,NA
"3262",30.4,NA,NA,NA,NA,NA
"3263",29.1,NA,NA,NA,NA,NA
"3264",15.83,NA,NA,NA,NA,NA
"3265",12.93,NA,NA,NA,NA,NA
"3266",36.4,NA,NA,NA,NA,NA
"3267",85.7883,NA,NA,NA,NA,NA
"3268",10.2883,NA,NA,NA,NA,NA
"3269",17.5,NA,NA,NA,NA,NA
"3270",25.3,NA,NA,NA,NA,NA
"3271",38.692,NA,NA,NA,NA,NA
"3272",4.1,NA,NA,NA,NA,NA
"3273",11.5963,NA,NA,NA,NA,NA
"3274",22.767,NA,NA,NA,NA,NA
"3275",23.03,NA,NA,NA,NA,NA
"3276",24.2,NA,NA,NA,NA,NA
"3277",60.3,NA,NA,NA,NA,NA
"3278",42,NA,NA,NA,NA,NA
"3279",35.9,NA,NA,NA,NA,NA
"3280",10.43,NA,NA,NA,NA,NA
"3281",4.1,NA,NA,NA,NA,NA
"3282",36.5,NA,NA,NA,NA,NA
"3283",4.1,NA,NA,NA,NA,NA
"3284",25,NA,NA,NA,NA,NA
"3285",13.6,NA,NA,NA,NA,NA
"3286",6.90000000000001,NA,NA,NA,NA,NA
"3287",18.13,NA,NA,NA,NA,NA
"3288",135.93,NA,NA,NA,NA,NA
"3289",4.1,NA,NA,NA,NA,NA
"3290",4.1,NA,NA,NA,NA,NA
"3291",4.1,NA,NA,NA,NA,NA
"3292",4.1,NA,NA,NA,NA,NA
"3293",23.3,NA,NA,NA,NA,NA
"3294",4.1,NA,NA,NA,NA,NA
"3295",36.48,NA,NA,NA,NA,NA
"3296",19.2,NA,NA,NA,NA,NA
"3297",4.1,NA,NA,NA,NA,NA
"3298",6.09999999999999,NA,NA,NA,NA,NA
"3299",4.09999999999999,NA,NA,NA,NA,NA
"3300",32.4,NA,NA,NA,NA,NA
"3301",37.9883,NA,NA,NA,NA,NA
"3302",21.1,NA,NA,NA,NA,NA
"3303",19.4,NA,NA,NA,NA,NA
"3304",11.4,NA,NA,NA,NA,NA
"3305",35.9,NA,NA,NA,NA,NA
"3306",136.4,NA,NA,NA,NA,NA
"3307",79.7,NA,NA,NA,NA,NA
"3308",28.5,NA,NA,NA,NA,NA
"3309",42,NA,NA,NA,NA,NA
"3310",13.2,NA,NA,NA,NA,NA
"3311",6.09999999999999,NA,NA,NA,NA,NA
"3312",10.43,NA,NA,NA,NA,NA
"3313",10.43,NA,NA,NA,NA,NA
"3314",43.612,NA,NA,NA,NA,NA
"3315",5.37,NA,NA,NA,NA,NA
"3316",22.1,NA,NA,NA,NA,NA
"3317",26.7,NA,NA,NA,NA,NA
"3318",46.73,NA,NA,NA,NA,NA
"3319",36.5,NA,NA,NA,NA,NA
"3320",88.167,NA,NA,NA,NA,NA
"3321",8.2,NA,NA,NA,NA,NA
"3322",1.092,NA,NA,NA,NA,NA
"3323",22.03,NA,NA,NA,NA,NA
"3324",22.03,NA,NA,NA,NA,NA
"3325",6.62,NA,NA,NA,NA,NA
"3326",7.65000000000003,NA,NA,NA,NA,NA
"3327",11.4,NA,NA,NA,NA,NA
"3328",78.2,NA,NA,NA,NA,NA
"3329",1,NA,NA,NA,NA,NA
"3330",12.2,NA,NA,NA,NA,NA
"3331",25.1,NA,NA,NA,NA,NA
"3332",10.43,NA,NA,NA,NA,NA
"3333",35.412,NA,NA,NA,NA,NA
"3334",10.6,NA,NA,NA,NA,NA
"3335",7.30000000000001,NA,NA,NA,NA,NA
"3336",4.09999999999999,NA,NA,NA,NA,NA
"3337",5.37,NA,NA,NA,NA,NA
"3338",56,NA,NA,NA,NA,NA
"3339",21.1,NA,NA,NA,NA,NA
"3340",70.33,NA,NA,NA,NA,NA
"3341",14.17,NA,NA,NA,NA,NA
"3342",27.27,NA,NA,NA,NA,NA
"3343",39.83,NA,NA,NA,NA,NA
"3344",11.4,NA,NA,NA,NA,NA
"3345",20.4283,NA,NA,NA,NA,NA
"3346",11.4,NA,NA,NA,NA,NA
"3347",41.7,NA,NA,NA,NA,NA
"3348",62.4,NA,NA,NA,NA,NA
"3349",32.667,NA,NA,NA,NA,NA
"3350",16.5,NA,NA,NA,NA,NA
"3351",18.6,NA,NA,NA,NA,NA
"3352",36.5,NA,NA,NA,NA,NA
"3353",85.3,NA,NA,NA,NA,NA
"3354",7.72999999999999,NA,NA,NA,NA,NA
"3355",4.1,NA,NA,NA,NA,NA
"3356",76.57,NA,NA,NA,NA,NA
"3357",6.09999999999999,NA,NA,NA,NA,NA
"3358",51.3,NA,NA,NA,NA,NA
"3359",12.93,NA,NA,NA,NA,NA
"3360",38,NA,NA,NA,NA,NA
"3361",11.3,NA,NA,NA,NA,NA
"3362",7.19999999999999,NA,NA,NA,NA,NA
"3363",4.1,NA,NA,NA,NA,NA
"3364",12.43,NA,NA,NA,NA,NA
"3365",9.21,NA,NA,NA,NA,NA
"3366",21.23,NA,NA,NA,NA,NA
"3367",22.292,NA,NA,NA,NA,NA
"3368",15.1,NA,NA,NA,NA,NA
"3369",46.9,NA,NA,NA,NA,NA
"3370",7.40000000000003,NA,NA,NA,NA,NA
"3371",55.8,NA,NA,NA,NA,NA
"3372",7.19999999999999,NA,NA,NA,NA,NA
"3373",4.1,NA,NA,NA,NA,NA
"3374",8.79999999999998,NA,NA,NA,NA,NA
"3375",38,NA,NA,NA,NA,NA
"3376",4.1,NA,NA,NA,NA,NA
"3377",10,NA,NA,NA,NA,NA
"3378",46.73,NA,NA,NA,NA,NA
"3379",25.5,NA,NA,NA,NA,NA
"3380",6.4,NA,NA,NA,NA,NA
"3381",21.1,NA,NA,NA,NA,NA
"3382",29.3,NA,NA,NA,NA,NA
"3383",4.1,NA,NA,NA,NA,NA
"3384",37.2,NA,NA,NA,NA,NA
"3385",34.7,NA,NA,NA,NA,NA
"3386",32.97,NA,NA,NA,NA,NA
"3387",24.18,NA,NA,NA,NA,NA
"3388",12.2,NA,NA,NA,NA,NA
"3389",88.3,NA,NA,NA,NA,NA
"3390",43.64,NA,NA,NA,NA,NA
"3391",22.1,NA,NA,NA,NA,NA
"3392",10.5,NA,NA,NA,NA,NA
"3393",9,NA,NA,NA,NA,NA
"3394",27.1,NA,NA,NA,NA,NA
"3395",10.5,NA,NA,NA,NA,NA
"3396",25.13,NA,NA,NA,NA,NA
"3397",43.9,NA,NA,NA,NA,NA
"3398",57.7,NA,NA,NA,NA,NA
"3399",121.93,NA,NA,NA,NA,NA
"3400",90.1,NA,NA,NA,NA,NA
"3401",54.83,NA,NA,NA,NA,NA
"3402",115,NA,NA,NA,NA,NA
"3403",12.4,NA,NA,NA,NA,NA
"3404",33.5,NA,NA,NA,NA,NA
"3405",37.9883,NA,NA,NA,NA,NA
"3406",22.54,NA,NA,NA,NA,NA
"3407",45.84,NA,NA,NA,NA,NA
"3408",124,NA,NA,NA,NA,NA
"3409",14.17,NA,NA,NA,NA,NA
"3410",43.64,NA,NA,NA,NA,NA
"3411",13.6,NA,NA,NA,NA,NA
"3412",4.1,NA,NA,NA,NA,NA
"3413",91.1,NA,NA,NA,NA,NA
"3414",8.79999999999998,NA,NA,NA,NA,NA
"3415",37.93,NA,NA,NA,NA,NA
"3416",31.5,NA,NA,NA,NA,NA
"3417",203.63,NA,NA,NA,NA,NA
"3418",54.83,NA,NA,NA,NA,NA
"3419",37.074,NA,NA,NA,NA,NA
"3420",4.1,NA,NA,NA,NA,NA
"3421",28.1,NA,NA,NA,NA,NA
"3422",25.7,NA,NA,NA,NA,NA
"3423",6.09999999999999,NA,NA,NA,NA,NA
"3424",43.64,NA,NA,NA,NA,NA
"3425",51.4,NA,NA,NA,NA,NA
"3426",11.5963,NA,NA,NA,NA,NA
"3427",41.5,NA,NA,NA,NA,NA
"3428",17.8,NA,NA,NA,NA,NA
"3429",4.1,NA,NA,NA,NA,NA
"3430",17,NA,NA,NA,NA,NA
"3431",10.6,NA,NA,NA,NA,NA
"3432",8.79999999999998,NA,NA,NA,NA,NA
"3433",53.1,NA,NA,NA,NA,NA
"3434",22.7,NA,NA,NA,NA,NA
"3435",10.44,NA,NA,NA,NA,NA
"3436",33.4,NA,NA,NA,NA,NA
"3437",78.84,NA,NA,NA,NA,NA
"3438",23.4,NA,NA,NA,NA,NA
"3439",8.79999999999998,NA,NA,NA,NA,NA
"3440",53.1,NA,NA,NA,NA,NA
"3441",8.79999999999998,NA,NA,NA,NA,NA
"3442",21.1,NA,NA,NA,NA,NA
"3443",8.79999999999998,NA,NA,NA,NA,NA
"3444",21.1,NA,NA,NA,NA,NA
"3445",44.5,NA,NA,NA,NA,NA
"3446",4.1,NA,NA,NA,NA,NA
"3447",85.78,NA,NA,NA,NA,NA
"3448",22.1,NA,NA,NA,NA,NA
"3449",13.9,NA,NA,NA,NA,NA
"3450",32.667,NA,NA,NA,NA,NA
"3451",33.8883,NA,NA,NA,NA,NA
"3452",24.2,NA,NA,NA,NA,NA
"3453",21.9,NA,NA,NA,NA,NA
"3454",4.1,NA,NA,NA,NA,NA
"3455",49.6,NA,NA,NA,NA,NA
"3456",14,NA,NA,NA,NA,NA
"3457",84.7,NA,NA,NA,NA,NA
"3458",33.5,NA,NA,NA,NA,NA
"3459",56.3,NA,NA,NA,NA,NA
"3460",10.5,NA,NA,NA,NA,NA
"3461",10.5,NA,NA,NA,NA,NA
