occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,primary_name,primary_reso,subgenus_name,subgenus_reso,species_name,species_reso
382613,occ,NA,,36384,Hesperornis,genus,36620,Campanian,,83.6,72.1,9532,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,Hesperornis,36620,NA,Hesperornis,,,NA,sp.,
382734,occ,NA,,36393,Eoneustes,genus,179919,Early Bathonian,,167.7,164.7,9743,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Eoneustes,179919,NA,Teleidosaurus,,,NA,gaudryi,
382736,occ,NA,,36394,Steneosaurus,genus,38343,Late Bathonian,,167.7,164.7,9743,Chordata,33815,Reptilia,36322,Eosuchia,37795,Teleosauridae,38340,Steneosaurus,38343,NA,Steneosaurus,,,NA,larteti,
382951,occ,NA,,36445,Hesperornis,genus,36620,Late Campanian,Early Maastrichtian,83.5,66,9532,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,Hesperornis,36620,NA,Hesperornis,,,NA,sp.,
382955,occ,NA,,36446,Hesperornis,genus,36620,Early Campanian,,83.5,70.6,9532,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,Hesperornis,36620,NA,Hesperornis,,,NA,sp.,
382975,occ,NA,,36449,Adocus,genus,37652,Late Campanian,,83.5,70.6,9765,Chordata,33815,Reptilia,36322,Testudines,56475,Adocidae,54275,Adocus,37652,NA,Adocus,,,NA,sp.,
382976,occ,35851,,36449,Compsemys,genus,37641,Late Campanian,,83.5,70.6,69447,Chordata,33815,Reptilia,36322,Testudines,56475,NO_FAMILY_SPECIFIED,NF,Compsemys,37641,NA,Compsemys,,,NA,victa,
382983,occ,NA,,36449,Brachychampsa,genus,53185,Late Campanian,,83.5,70.6,9765,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Brachychampsa,53185,NA,Brachychampsa,,,NA,sp.,
383026,occ,NA,,36451,Steneosaurus,genus,38343,Early Callovian,,164.7,161.2,9743,Chordata,33815,Reptilia,36322,Eosuchia,37795,Teleosauridae,38340,Steneosaurus,38343,NA,Steneosaurus,,,NA,sp.,
383034,occ,NA,,36453,Steneosaurus,genus,38343,Early Callovian,,164.7,161.2,9743,Chordata,33815,Reptilia,36322,Eosuchia,37795,Teleosauridae,38340,Steneosaurus,38343,NA,Steneosaurus,,,NA,sp.,
383890,occ,NA,,36541,Paronychodon,genus,38565,Late Campanian,,83.5,70.6,9765,Chordata,33815,Saurischia,38505,Avetheropoda,55483,NO_FAMILY_SPECIFIED,NF,Paronychodon,38565,NA,Paronychodon,,,NA,lacustris,
383892,occ,NA,,36541,Kritosaurus,genus,53195,Late Campanian,,83.5,70.6,9765,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Kritosaurus,53195,NA,Kritosaurus,,,NA,navajovius,
383927,occ,NA,,36542,Adocus,genus,37652,Late Campanian,,83.5,70.6,9765,Chordata,33815,Reptilia,36322,Testudines,56475,Adocidae,54275,Adocus,37652,NA,Adocus,,,NA,sp.,
383929,occ,NA,,36542,Brachychampsa,genus,53185,Late Campanian,,83.5,70.6,9765,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Brachychampsa,53185,NA,Brachychampsa,,,NA,sp.,
383944,occ,36893,,36543,Odaxosaurus,genus,38006,Late Campanian,,83.5,70.6,72177,Chordata,33815,Reptilia,36322,Squamata,36379,Anguidae,37992,Odaxosaurus,38006,NA,Odaxosaurus,,,NA,sp.,
383951,occ,NA,,36449,Paronychodon,genus,38565,Late Campanian,,83.5,70.6,9776,Chordata,33815,Saurischia,38505,Avetheropoda,55483,NO_FAMILY_SPECIFIED,NF,Paronychodon,38565,NA,Paronychodon,,,NA,lacustris,
383953,occ,NA,,36541,Brachychampsa,genus,53185,Late Campanian,,83.5,70.6,9776,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Brachychampsa,53185,NA,Brachychampsa,,,NA,sp.,
384005,occ,NA,,14422,Coniophis,genus,38081,Late Santonian,,85.8,83.5,9537,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Coniophis,38081,NA,Coniophis,,,NA,precedens,cf.
384014,occ,NA,,14425,Coniophis,genus,38081,Late Santonian,,85.8,83.5,9537,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Coniophis,38081,NA,Coniophis,,,NA,precedens,cf.
384063,occ,NA,,36379,Hesperornis,genus,36620,Middle Campanian,,83.5,70.6,9540,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,Hesperornis,36620,NA,Hesperornis,,,NA,regalis,cf.
384324,occ,NA,,36568,Metriorhynchus,genus,36598,Middle Oxfordian,,161.2,155.7,9743,Chordata,33815,Reptilia,36322,Eosuchia,37795,Metriorhynchidae,38344,Metriorhynchus,36598,NA,Metriorhynchus,,,NA,sp.,
384326,occ,NA,,36568,Steneosaurus,genus,38343,Middle Oxfordian,,161.2,155.7,9743,Chordata,33815,Reptilia,36322,Eosuchia,37795,Teleosauridae,38340,Steneosaurus,38343,NA,Steneosaurus,,,NA,intermedius,cf.
384334,occ,18880,,36569,Mamenchisaurus,genus,38670,Oxfordian,,163.5,157.3,9781,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Mamenchisaurus,38670,NA,Mamenchisaurus,,,NA,sinocanadorum,n. sp.
384369,occ,NA,,36576,Brontosaurus,genus,52983,Kimmeridgian,Tithonian,157.3,145,35184,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Diplodocidae,38664,Brontosaurus,52983,NA,Brontosaurus,,,NA,excelsus,
384371,occ,NA,,36578,Ornithopsis,genus,52990,Early Callovian,,164.7,161.2,25692,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ornithopsis,52990,NA,Ornithopsis,,,NA,leedsii,n. sp.
384372,occ,NA,,36580,Ornithopsis,genus,52990,Late Hauterivian,Early Aptian,136.4,122.46,9795,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ornithopsis,52990,NA,Ornithopsis,,,NA,sp.,
384374,occ,34591,,36579,Titanochelon,genus,347874,Ruscinian,,5.333,3.2,65163,Chordata,33815,Reptilia,36322,Testudines,56475,Testudinidae,37739,Titanochelon,347874,NA,Titanochelon,,,NA,bacharidisi,
384378,occ,32879,,28396,Vonhuenia,genus,347452,Induan,,252.17,251.2,60764,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Vonhuenia,347452,NA,Vonhuenia,n. gen.,,NA,friedrichi,n. sp.
384453,occ,NA,I,32318,Grallator (Eubrontes),subgenus,66094,Middle Bathonian,,167.7,164.7,17690,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Eubrontidae,67227,Grallator (Eubrontes),66094,NA,Grallator,,,NA,sp.,
384462,occ,NA,F,24752,Macroolithus,genus,67183,Maastrichtian,,72.1,66,19692,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Elongatoolithidae,65566,Macroolithus,67183,NA,Macroolithus,,,NA,yaotunensis,
384547,occ,NA,,36608,Saurornitholestes,genus,38567,Campanian,,83.6,72.1,9814,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Dromaeosauridae,38561,Saurornitholestes,38567,NA,Saurornitholestes,,,NA,sp.,
384549,occ,NA,,36608,Daspletosaurus,genus,38608,Campanian,,83.6,72.1,9814,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Tyrannosauridae,38606,Daspletosaurus,38608,NA,Daspletosaurus,,,NA,sp.,
384555,occ,19672,,36609,Melanorosaurus,genus,38648,Norian,Rhaetian,228,201.3,9815,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Melanorosaurus,38648,NA,Melanorosaurus,,,NA,readi,
384798,occ,NA,,36626,Thecachampsa,genus,80565,Burdigalian,,20.44,15.97,9820,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Thecachampsa,80565,NA,Gavialosuchus,,,NA,americanus,
384807,occ,NA,,36628,Thecachampsa,genus,80565,Burdigalian,,20.44,15.97,9820,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Thecachampsa,80565,NA,Gavialosuchus,,,NA,americanus,
384825,occ,NA,,36631,Thecachampsa,genus,80565,Burdigalian,,20.44,15.97,9820,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Thecachampsa,80565,NA,Gavialosuchus,,,NA,americanus,
384835,occ,NA,,36632,Thecachampsa,genus,80565,Burdigalian,,20.44,15.97,9820,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Thecachampsa,80565,NA,Gavialosuchus,,,NA,americanus,
385022,occ,NA,,36670,Sphenosuchus,genus,38321,Hettangian,Sinemurian,201.3,190.8,34834,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Sphenosuchus,38321,NA,Sphenosuchus,n. gen.,,NA,acutus,n. sp.
385152,occ,NA,,13333,Amargasuchus,genus,140554,Barremian,,129.4,125,9827,Chordata,33815,Reptilia,36322,Eosuchia,37795,Trematochampsidae,38382,Amargasuchus,140554,NA,Amargasuchus,n. gen.,,NA,minor,n. sp.
385158,occ,NA,,36689,Neochelys,genus,37595,Middle Eocene,,48.6,37.2,9828,Chordata,33815,Reptilia,36322,Testudines,56475,Podocnemididae,58161,Neochelys,37595,NA,Podocnemis,,,NA,carbajosai,
385293,occ,10648,,36702,Massospondylus,genus,38642,Sinemurian,,199.3,190.8,10538,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Massospondylidae,56621,Massospondylus,38642,NA,Massospondylus,,,NA,carinatus,
385301,occ,NA,,36704,Melanorosaurus,genus,38648,Norian,,228,208.5,9818,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Melanorosaurus,38648,NA,Melanorosaurus,n. gen.,,NA,readi,n. sp.
385302,occ,NA,,36705,Melanorosaurus,genus,38648,Norian,Rhaetian,228,201.3,9818,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Melanorosaurus,38648,NA,Melanorosaurus,,,NA,readi,
385426,occ,NA,,36710,Hesperornis,genus,36620,Campanian,,83.6,72.1,9799,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,Hesperornis,36620,NA,Hesperornis,,,NA,regalis,
385432,occ,NA,,36713,Borealosuchus,genus,110899,Early Eocene,,55.8,48.6,9835,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Borealosuchus,110899,NA,Leidyosuchus,,,NA,wilsoni,n. sp.
385573,occ,NA,F,36728,Megaloolithus,genus,65584,Late Maastrichtian,,70.6,66,36723,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megaloolithidae,65555,Megaloolithus,65584,NA,Megaloolithus,,,NA,trempii,
385604,occ,NA,,36733,Eucnemesaurus,genus,56613,Norian,Rhaetian,228,201.3,14536,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Riojasauridae,181612,Eucnemesaurus,56613,NA,Eucnemesaurus,n. gen.,,NA,fortis,n. sp.
385607,occ,NA,,36735,Plateosauravus,genus,56593,Norian,,228,208.5,9818,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Plateosauridae,54157,Plateosauravus,56593,NA,Plateosaurus,,,NA,cullingworthi,n. sp.
385610,occ,NA,,36738,Plateosauravus,genus,56593,Norian,Rhaetian,228,201.3,9818,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Plateosauridae,54157,Plateosauravus,56593,NA,Plateosaurus,,,NA,cullingworthi,
385657,occ,NA,,36741,Massospondylus,genus,38642,Hettangian,Sinemurian,201.3,190.8,9842,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Massospondylidae,56621,Massospondylus,38642,NA,Massospondylus,n. gen.,,NA,carinatus,n. sp.
385666,occ,NA,,36746,Toxochelys,genus,36378,Campanian,,83.6,72.1,9799,Chordata,33815,Reptilia,36322,Testudines,56475,NO_FAMILY_SPECIFIED,NF,Toxochelys,36378,NA,Toxochelys,,,NA,browni,
385667,occ,NA,,36746,Platecarpus,genus,36406,Campanian,,83.6,72.1,9799,Chordata,33815,Reptilia,36322,Squamata,36379,Mosasauridae,38049,Platecarpus,36406,NA,Platecarpus,,,NA,sp.,
385668,occ,NA,,36746,Trinacromerum,genus,36523,Campanian,,83.6,72.1,9799,Chordata,33815,Reptilia,36322,Sauropterygia,38164,Polycotylidae,100152,Trinacromerum,36523,NA,Dolichorhynchops,,,NA,kirki,
385669,occ,NA,,36746,Hesperornis,genus,36620,Campanian,,83.6,72.1,9799,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,Hesperornis,36620,NA,Hesperornis,,,NA,regalis,
385673,occ,NA,,36749,Platecarpus,genus,36406,Campanian,,83.6,72.1,9799,Chordata,33815,Reptilia,36322,Squamata,36379,Mosasauridae,38049,Platecarpus,36406,NA,Platecarpus,,,NA,sp.,
385677,occ,NA,,36752,Tylosaurus,genus,36418,Campanian,,83.6,72.1,9799,Chordata,33815,Reptilia,36322,Squamata,36379,Mosasauridae,38049,Tylosaurus,36418,NA,Tylosaurus,,,NA,sp.,
385679,occ,NA,,36754,Trinacromerum,genus,36523,Campanian,,83.6,72.1,9799,Chordata,33815,Reptilia,36322,Sauropterygia,38164,Polycotylidae,100152,Trinacromerum,36523,NA,Dolichorhynchops,,,NA,kirki,
385684,occ,NA,,23366,Tylosaurus,genus,36418,Early Campanian,,83.5,70.6,9846,Chordata,33815,Reptilia,36322,Squamata,36379,Mosasauridae,38049,Tylosaurus,36418,NA,Hainosaurus,,,NA,pembinensis,n. sp.
386280,occ,10649,,36850,Massospondylus,genus,38642,Sinemurian,,199.3,190.8,10538,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Massospondylidae,56621,Massospondylus,38642,NA,Massospondylus,,,NA,carinatus,
386325,occ,NA,,23368,Plioplatecarpus,genus,36408,Late Campanian,,83.5,70.6,9867,Chordata,33815,Reptilia,36322,Squamata,36379,Mosasauridae,38049,Plioplatecarpus,36408,NA,Plioplatecarpus,,,NA,primaevus,
386326,occ,NA,,23368,Mosasaurus,genus,36402,Late Campanian,,83.5,70.6,9867,Chordata,33815,Reptilia,36322,Squamata,36379,Mosasauridae,38049,Mosasaurus,36402,NA,Mosasaurus,,,NA,conodon,
386879,occ,NA,,36947,Lomasuchus,genus,114395,Late Turonian,Early Coniacian,93.5,85.8,9879,Chordata,33815,Reptilia,36322,Eosuchia,37795,Peirosauridae,93881,Lomasuchus,114395,NA,Lomasuchus,n. gen.,,NA,palpebrosus,n. sp.
386880,occ,28291,,36948,Euclastes,genus,67331,Late Maastrichtian,,70.6,66,45846,Chordata,33815,Reptilia,36322,Testudines,56475,Pancheloniidae,165650,Euclastes,67331,NA,Euclastes,,,NA,sp.,
387134,occ,NA,,36984,Ptychogaster,genus,37733,Early Oligocene,,33.9,28.4,9890,Chordata,33815,Reptilia,36322,Testudines,56475,Geoemydidae,276087,Ptychogaster,37733,NA,Ptychogaster,,,NA,ronheimensis,n. sp.
387135,occ,NA,,36984,Ergilemys,genus,341551,Early Oligocene,,33.9,28.4,9890,Chordata,33815,Reptilia,36322,Testudines,56475,Testudinidae,37739,Ergilemys,341551,NA,Ergilemys,,,NA,sp.,
387341,occ,10492,,37005,Opisthocoelicaudia,genus,38698,Maastrichtian,,72.1,66,9904,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Saltasauridae,64335,Opisthocoelicaudia,38698,NA,Opisthocoelicaudia,n. gen.,,NA,skarzynskii,n. sp.
387345,occ,13844,,37006,Tarbosaurus,genus,53224,Maastrichtian,,72.1,66,15110,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Tyrannosauridae,38606,Tarbosaurus,53224,NA,Tarbosaurus,,,NA,bataar,
387347,occ,NA,,37007,Tarbosaurus,genus,53224,Maastrichtian,,72.1,66,9901,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Tyrannosauridae,38606,Tarbosaurus,53224,NA,Tarbosaurus,,,NA,sp.,
387357,occ,NA,,37009,Protoceratops,genus,38848,Late Campanian,,83.5,70.6,9902,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Protoceratopsidae,38845,Protoceratops,38848,NA,Protoceratops,,,NA,andrewsi,
387360,occ,10605,,37011,Tarbosaurus,genus,53224,Maastrichtian,,72.1,66,9900,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Tyrannosauridae,38606,Tarbosaurus,53224,NA,Tarbosaurus,,,NA,bataar,
387369,occ,NA,,37013,Protoceratops,genus,38848,Late Campanian,,83.5,70.6,9901,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Protoceratopsidae,38845,Protoceratops,38848,NA,Protoceratops,,,NA,andrewsi,
387372,occ,NA,,37013,Adamisaurus,genus,37928,Late Campanian,,83.5,70.6,10451,Chordata,33815,Reptilia,36322,Squamata,36379,Polyglyphanodontidae,57329,Adamisaurus,37928,NA,Adamisaurus,n. gen.,,NA,magnidentatus,n. sp.
387375,occ,13386,,37013,Pinacosaurus,genus,38833,Late Campanian,,83.5,70.6,14235,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Ankylosauridae,38831,Pinacosaurus,38833,NA,Pinacosaurus,,,NA,grangeri,
387388,occ,NA,,37016,Protoceratops,genus,38848,Late Campanian,,83.5,70.6,9901,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Protoceratopsidae,38845,Protoceratops,38848,NA,Protoceratops,,,NA,andrewsi,
387389,occ,NA,,37016,Pinacosaurus,genus,38833,Late Campanian,,83.5,70.6,9901,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Ankylosauridae,38831,Pinacosaurus,38833,NA,Pinacosaurus,,,NA,sp.,
387392,occ,NA,,37016,Adamisaurus,genus,37928,Late Campanian,,83.5,70.6,38064,Chordata,33815,Reptilia,36322,Squamata,36379,Polyglyphanodontidae,57329,Adamisaurus,37928,NA,Adamisaurus,,,NA,magnidentatus,
387400,occ,NA,,37020,Tarbosaurus,genus,53224,Maastrichtian,,72.1,66,9899,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Tyrannosauridae,38606,Tarbosaurus,53224,NA,Tarbosaurus,,,NA,bataar,
387401,occ,NA,,37020,Saurolophus,genus,38768,Maastrichtian,,72.1,66,9899,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Saurolophus,38768,NA,Saurolophus,,,NA,angustirostris,
387402,occ,10623,,37020,Gallimimus,genus,38547,Maastrichtian,,72.1,66,9906,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Ornithomimidae,38539,Gallimimus,38547,NA,Gallimimus,,,NA,bullatus,
387405,occ,NA,,37022,Protoceratops,genus,38848,Campanian,,83.6,72.1,9899,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Protoceratopsidae,38845,Protoceratops,38848,NA,Protoceratops,,,NA,sp.,
387512,occ,NA,,37036,Chasmatosuchus,genus,38221,Olenekian,,251.2,247.2,9808,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Chasmatosuchus,38221,NA,Chasmatosuchus,,,NA,sp.,
387513,occ,NA,,37037,Chasmatosuchus,genus,38221,Induan,,252.17,251.2,9808,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Chasmatosuchus,38221,NA,Chasmatosuchus,,,NA,sp.,
387516,occ,NA,,37039,Yaminuechelys,genus,56735,Late Campanian,Early Maastrichtian,83.5,66,9919,Chordata,33815,Reptilia,36322,Testudines,56475,Chelidae,37609,Yaminuechelys,56735,NA,Yaminuechelys,n. gen.,,NA,gasparinii,n. sp.
387517,occ,NA,,37040,Chasmatosuchus,genus,38221,Induan,Olenekian,252.17,247.2,9808,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Chasmatosuchus,38221,NA,Chasmatosuchus,,,NA,sp.,
387518,occ,NA,,37041,Chasmatosuchus,genus,38221,Induan,Olenekian,252.17,247.2,9808,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Chasmatosuchus,38221,NA,Chasmatosuchus,,,NA,sp.,
387519,occ,19291,I,37042,Grallator (Eubrontes),subgenus,66094,Toarcian,Bathonian,182.7,166.1,23795,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Eubrontidae,67227,Grallator (Eubrontes),66094,NA,Eubrontes,,,NA,sp.,
387520,occ,19292,I,37043,Grallator (Eubrontes),subgenus,66094,Toarcian,Bathonian,182.7,166.1,23795,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Eubrontidae,67227,Grallator (Eubrontes),66094,NA,Eubrontes,,,NA,sp.,
387722,occ,10508,,36974,Titanochelon,genus,347874,Pleistocene,,2.588,0.0117,9885,Chordata,33815,Reptilia,36322,Testudines,56475,Testudinidae,37739,Titanochelon,347874,NA,Geochelone,,,NA,gymnesica,
388713,occ,NA,,37180,Chaohusaurus,genus,36547,Spathian,,251.3,247.2,9957,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Grippiidae,172916,Chaohusaurus,36547,NA,Chensaurus,,,NA,chaoxianensis,
388714,occ,NA,,37181,Chaohusaurus,genus,36547,Spathian,,251.3,247.2,9958,Chordata,33815,Reptilia,36322,Ichthyosauria,36543,Grippiidae,172916,Chaohusaurus,36547,NA,Chensaurus,,,NA,chaoxianensis,
388727,occ,26315,,37182,Arabemys,genus,80839,Late Paleocene,Early Eocene,58.7,48.6,17285,Chordata,33815,Reptilia,36322,Testudines,56475,Dermochelyidae,37693,Arabemys,80839,NA,Arabemys,n. gen.,,NA,crassiscutata,n. sp.
388855,occ,NA,,27887,Tuarangisaurus,genus,36524,Early Campanian,,83.5,70.6,9968,Chordata,33815,Reptilia,36322,Sauropterygia,38164,Elasmosauridae,38175,Tuarangisaurus,36524,NA,Tuarangisaurus,n. gen.,,NA,keyesi,n. sp.
388856,occ,NA,,27887,Mauisaurus,genus,36488,Early Campanian,,83.5,70.6,9968,Chordata,33815,Reptilia,36322,Sauropterygia,38164,Elasmosauridae,38175,Mauisaurus,36488,NA,Mauisaurus,,,NA,haasti,
388966,occ,NA,,37199,Polysternon,genus,37600,Late Campanian,,83.5,70.6,9559,Chordata,33815,Reptilia,36322,Testudines,56475,Bothremydidae,67318,Polysternon,37600,NA,Polysternon,,,NA,atlanticum,
388968,occ,NA,,37199,Menarana,genus,168589,Late Campanian,,83.5,70.6,9559,Chordata,33815,Reptilia,36322,Squamata,36379,Madtsoiidae,64923,Menarana,168589,NA,Madtsoia,,,NA,laurasiae,
388969,occ,NA,,37199,Musturzabalsuchus,genus,67635,Late Campanian,,83.5,70.6,9559,Chordata,33815,Reptilia,36322,Eosuchia,37795,Allodaposuchidae,331021,Musturzabalsuchus,67635,NA,Musturzabalsuchus,,,NA,buffetauti,
388971,occ,NA,,37199,Lirainosaurus,genus,65826,Late Campanian,,83.5,70.6,9559,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Lirainosaurus,65826,NA,Lirainosaurus,,,NA,astibiae,
388972,occ,NA,,37199,Rhabdodon,genus,38753,Late Campanian,,83.5,70.6,9559,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Rhabdodontidae,66739,Rhabdodon,38753,NA,Rhabdodon,,,NA,sp.,
388973,occ,NA,,37199,Struthiosaurus,genus,38830,Late Campanian,,83.5,70.6,9559,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Nodosauridae,38817,Struthiosaurus,38830,NA,Struthiosaurus,,,NA,sp.,
388976,occ,NA,,28765,Solemys,genus,56006,Late Campanian,,83.5,70.6,9559,Chordata,33815,Reptilia,36322,Testudinata,106739,Helochelydridae,351866,Solemys,56006,NA,Solemys,,,NA,vermiculata,
388977,occ,NA,,28765,Dortoka,genus,67641,Late Campanian,,83.5,70.6,9559,Chordata,33815,Reptilia,36322,Testudines,56475,Dortokidae,67643,Dortoka,67641,NA,Dortoka,,,NA,vasconica,
388978,occ,NA,,28765,Menarana,genus,168589,Late Campanian,,83.5,70.6,9559,Chordata,33815,Reptilia,36322,Squamata,36379,Madtsoiidae,64923,Menarana,168589,NA,Madtsoia,,,NA,laurasiae,
388979,occ,NA,,28765,Musturzabalsuchus,genus,67635,Late Campanian,,83.5,70.6,9559,Chordata,33815,Reptilia,36322,Eosuchia,37795,Allodaposuchidae,331021,Musturzabalsuchus,67635,NA,Musturzabalsuchus,,,NA,buffetauti,
388980,occ,NA,,28765,Acynodon,genus,67637,Late Campanian,,83.5,70.6,9559,Chordata,33815,Reptilia,36322,Eosuchia,37795,Hylaeochampsidae,38405,Acynodon,67637,NA,Acynodon,,,NA,iberoccitanus,
388982,occ,NA,,28765,Lirainosaurus,genus,65826,Late Campanian,,83.5,70.6,9559,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Lirainosaurus,65826,NA,Lirainosaurus,,,NA,astibiae,
388983,occ,NA,,28765,Rhabdodon,genus,38753,Late Campanian,,83.5,70.6,9559,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Rhabdodontidae,66739,Rhabdodon,38753,NA,Rhabdodon,,,NA,sp.,
388984,occ,NA,,28765,Struthiosaurus,genus,38830,Late Campanian,,83.5,70.6,9559,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Nodosauridae,38817,Struthiosaurus,38830,NA,Struthiosaurus,,,NA,sp.,
389054,occ,NA,,37184,Bagaceratops,genus,38846,Campanian,,83.6,72.1,5757,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Protoceratopsidae,38845,Bagaceratops,38846,NA,Bagaceratops,,,NA,sp.,
389058,occ,NA,,37184,Velociraptor,genus,38564,Campanian,,83.6,72.1,5757,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Dromaeosauridae,38561,Velociraptor,38564,NA,Velociraptor,,,NA,mongoliensis,
389060,occ,13155,,37184,Shuvuuia,genus,66043,Campanian,,83.6,72.1,13618,Chordata,33815,Saurischia,38505,Avetheropoda,55483,NO_FAMILY_SPECIFIED,NF,Shuvuuia,66043,NA,Shuvuuia,n. gen.,,NA,deserti,n. sp.
389061,occ,21161,,37184,Gobipteryx,genus,39254,Campanian,,83.6,72.1,28690,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Gobipteryx,39254,NA,Gobipteryx,,,NA,minuta,
